Time (s),Sample #,Amplitude,BPM,Lead Off
4.222,964,-17,48.0,0
4.222,965,-14,48.0,0
4.232,966,-12,48.0,0
4.232,967,-10,48.0,0
4.232,968,-9,48.0,0
4.232,969,-7,48.0,0
4.232,970,-5,48.0,0
4.253,971,-3,48.0,0
4.253,972,-2,48.0,0
4.253,973,-1,48.0,0
4.253,974,0,48.0,1
4.253,975,0,48.0,1
4.253,976,0,48.0,1
4.273,977,0,48.0,1
4.273,978,0,48.0,1
4.273,979,0,48.0,1
4.273,980,-2,48.0,0
4.273,981,-3,48.0,0
4.273,982,-4,48.0,0
4.302,983,-6,48.0,0
4.302,984,-7,48.0,0
4.302,985,-8,48.0,0
4.302,986,-10,48.0,0
4.322,987,-11,48.0,0
4.322,988,-13,48.0,0
4.322,989,-14,48.0,0
4.322,990,-16,48.0,0
4.342,991,-17,48.0,0
4.342,992,-18,48.0,0
4.342,993,-20,48.0,0
4.342,994,-22,48.0,0
4.366,995,-23,48.0,0
4.366,996,-24,48.0,0
4.366,997,-25,48.0,0
4.366,998,-26,48.0,0
4.383,999,-26,48.0,0
4.383,1000,-27,48.0,0
4.383,1001,-27,48.0,0
4.383,1002,-26,48.0,0
4.403,1003,-24,48.0,0
4.403,1004,-23,48.0,0
4.403,1005,-21,48.0,0
4.403,1006,-20,48.0,0
4.422,1007,-19,48.0,0
4.422,1008,-18,48.0,0
4.422,1009,-16,48.0,0
4.422,1010,-15,48.0,0
4.443,1011,-13,48.0,0
4.443,1012,-13,48.0,0
4.443,1013,-11,48.0,0
4.443,1014,-10,48.0,0
4.463,1015,-9,48.0,0
4.463,1016,-8,48.0,0
4.463,1017,-8,48.0,0
4.463,1018,-7,48.0,0
4.463,1019,-7,48.0,0
4.482,1020,-7,48.0,0
4.482,1021,-7,48.0,0
4.482,1022,-7,48.0,0
4.482,1023,-6,48.0,0
4.482,1024,-6,48.0,0
4.513,1025,-6,48.0,0
4.513,1026,-7,48.0,0
4.513,1027,-7,48.0,0
4.513,1028,-7,48.0,0
4.513,1029,-7,48.0,0
4.533,1030,-7,48.0,0
4.537,1031,-8,48.0,0
4.537,1032,-8,48.0,0
4.537,1033,-8,48.0,0
4.537,1034,-7,48.0,0
4.552,1035,-7,48.0,0
4.552,1036,-7,48.0,0
4.553,1037,-8,48.0,0
4.553,1038,-8,48.0,0
4.553,1039,-7,48.0,0
4.573,1040,-7,48.0,0
4.573,1041,-7,48.0,0
4.573,1042,-7,48.0,0
4.573,1043,-6,48.0,0
4.573,1044,-6,48.0,0
4.595,1045,-6,48.0,0
4.595,1046,-5,48.0,0
4.595,1047,-4,48.0,0
4.595,1048,-3,48.0,0
4.595,1049,-3,48.0,0
4.614,1050,-4,48.0,0
4.614,1051,-4,48.0,0
4.614,1052,-4,48.0,0
4.614,1053,-3,48.0,0
4.614,1054,-3,48.0,0
4.643,1055,-3,48.0,0
4.643,1056,-3,48.0,0
4.643,1057,-3,48.0,0
4.643,1058,-2,48.0,0
4.643,1059,-2,48.0,0
4.652,1060,-2,48.0,0
4.652,1061,-1,48.0,0
4.652,1062,-1,48.0,0
4.652,1063,-1,48.0,0
4.652,1064,-1,48.0,0
4.672,1065,-1,48.0,0
4.672,1066,-1,48.0,0
4.672,1067,-1,48.0,0
4.672,1068,-1,48.0,0
4.672,1069,-1,48.0,0
4.692,1070,-1,48.0,0
4.692,1071,-2,48.0,0
4.692,1072,-2,48.0,0
4.692,1073,-2,48.0,0
4.692,1074,-1,48.0,0
4.713,1075,-2,48.0,0
4.713,1076,-2,48.0,0
4.713,1077,-2,48.0,0
4.713,1078,-2,48.0,0
4.713,1079,-2,48.0,0
4.742,1080,-1,48.0,0
4.743,1081,0,48.0,1
4.743,1082,2,48.0,0
4.743,1083,4,48.0,0
4.743,1084,5,48.0,0
4.743,1085,8,48.0,0
4.743,1086,11,48.0,0
4.763,1087,17,48.0,0
4.763,1088,23,48.0,0
4.763,1089,30,48.0,0
4.763,1090,38,48.0,0
4.764,1091,43,48.0,0
4.786,1092,48,52.1,0
4.786,1093,50,52.1,0
4.786,1094,50,52.1,0
4.786,1095,49,52.1,0
4.786,1096,46,52.1,0
4.805,1097,42,52.1,0
4.805,1098,37,52.1,0
4.805,1099,31,52.1,0
4.805,1100,25,52.1,0
4.805,1101,19,52.1,0
4.825,1102,14,52.1,0
4.825,1103,10,52.1,0
4.826,1104,5,52.1,0
4.826,1105,1,52.1,0
4.826,1106,-2,52.1,0
4.845,1107,-5,52.1,0
4.845,1108,-8,52.1,0
4.845,1109,-10,52.1,0
4.845,1110,-13,52.1,0
4.865,1111,-15,52.1,0
4.865,1112,-16,52.1,0
4.865,1113,-18,52.1,0
4.865,1114,-19,52.1,0
4.882,1115,-22,52.1,0
4.882,1116,-27,52.1,0
4.882,1117,-36,52.1,0
4.882,1118,-51,52.1,0
4.902,1119,-51,52.1,0
4.902,1120,-38,52.1,0
4.902,1121,7,52.1,0
4.902,1122,66,52.1,0
4.902,1123,135,52.1,0
4.926,1124,196,52.1,0
4.926,1125,249,52.1,0
4.926,1126,220,52.1,0
4.926,1127,197,52.1,0
4.943,1128,112,52.1,0
4.943,1129,51,52.1,0
4.943,1130,15,52.1,0
4.943,1131,-3,52.1,0
4.943,1132,-13,52.1,0
4.973,1133,-23,52.1,0
4.973,1134,-34,52.1,0
4.973,1135,-44,52.1,0
4.973,1136,-52,52.1,0
4.992,1137,-57,52.1,0
4.992,1138,-60,52.1,0
4.992,1139,-62,52.1,0
4.993,1140,-62,52.1,0
5.015,1141,-63,52.1,0
5.015,1142,-63,52.1,0
5.015,1143,-63,52.1,0
5.015,1144,-63,52.1,0
5.034,1145,-62,52.1,0
5.034,1146,-61,52.1,0
5.034,1147,-59,52.1,0
5.034,1148,-57,52.1,0
5.054,1149,-55,52.1,0
5.054,1150,-54,52.1,0
5.054,1151,-52,52.1,0
5.054,1152,-50,52.1,0
5.074,1153,-48,52.1,0
5.075,1154,-45,52.1,0
5.075,1155,-43,52.1,0
5.075,1156,-40,52.1,0
5.094,1157,-37,52.1,0
5.094,1158,-34,52.1,0
5.094,1159,-31,52.1,0
5.094,1160,-29,52.1,0
5.112,1161,-26,52.1,0
5.112,1162,-24,52.1,0
5.112,1163,-21,52.1,0
5.112,1164,-18,52.1,0
5.133,1165,-15,52.1,0
5.133,1166,-13,52.1,0
5.133,1167,-11,52.1,0
5.133,1168,-10,52.1,0
5.152,1169,-8,52.1,0
5.152,1170,-7,52.1,0
5.152,1171,-6,52.1,0
5.152,1172,-4,52.1,0
5.152,1173,-3,52.1,0
5.172,1174,-3,52.1,0
5.172,1175,-2,52.1,0
5.172,1176,-1,52.1,0
5.172,1177,-1,52.1,0
5.172,1178,-2,52.1,0
5.202,1179,-2,52.1,0
5.202,1180,-4,52.1,0
5.202,1181,-5,52.1,0
5.202,1182,-6,52.1,0
5.202,1183,-7,52.1,0
5.225,1184,-9,52.1,0
5.225,1185,-11,52.1,0
5.225,1186,-13,52.1,0
5.225,1187,-15,52.1,0
5.242,1188,-17,52.1,0
5.242,1189,-18,52.1,0
5.242,1190,-20,52.1,0
5.242,1191,-22,52.1,0
5.265,1192,-24,52.1,0
5.265,1193,-25,52.1,0
5.265,1194,-26,52.1,0
5.265,1195,-26,52.1,0
5.282,1196,-26,52.1,0
5.282,1197,-25,52.1,0
5.282,1198,-25,52.1,0
5.282,1199,-25,52.1,0
5.306,1200,-25,52.1,0
5.306,1201,-25,52.1,0
5.306,1202,-23,52.1,0
5.306,1203,-22,52.1,0
5.322,1204,-21,52.1,0
5.322,1205,-20,52.1,0
5.322,1206,-18,52.1,0
5.322,1207,-16,52.1,0
5.342,1208,-15,52.1,0
5.342,1209,-13,52.1,0
5.342,1210,-11,52.1,0
5.343,1211,-10,52.1,0
5.362,1212,-8,52.1,0
5.362,1213,-8,52.1,0
5.362,1214,-7,52.1,0
5.362,1215,-7,52.1,0
5.362,1216,-6,52.1,0
5.393,1217,-5,52.1,0
5.393,1218,-5,52.1,0
5.393,1219,-5,52.1,0
5.393,1220,-5,52.1,0
5.393,1221,-5,52.1,0
5.402,1222,-5,52.1,0
5.402,1223,-4,52.1,0
5.402,1224,-4,52.1,0
5.402,1225,-4,52.1,0
5.402,1226,-4,52.1,0
5.441,1227,-4,52.1,0
5.441,1228,-5,52.1,0
5.441,1229,-5,52.1,0
5.441,1230,-5,52.1,0
5.441,1231,-5,52.1,0
5.452,1232,-4,52.1,0
5.452,1233,-3,52.1,0
5.452,1234,-2,52.1,0
5.452,1235,-2,52.1,0
5.452,1236,-2,52.1,0
5.472,1237,-2,52.1,0
5.472,1238,-2,52.1,0
5.472,1239,-2,52.1,0
5.472,1240,-1,52.1,0
5.472,1241,-1,52.1,0
5.492,1242,0,52.1,1
5.492,1243,0,52.1,1
5.492,1244,0,52.1,1
5.492,1245,-1,52.1,0
5.492,1246,-1,52.1,0
5.492,1247,-1,52.1,0
5.512,1248,-1,52.1,0
5.512,1249,0,52.1,1
5.513,1250,0,52.1,1
5.513,1251,0,52.1,1
5.513,1252,-1,52.1,0
5.513,1253,0,52.1,1
5.532,1254,0,52.1,1
5.532,1255,0,52.1,1
5.532,1256,0,52.1,1
5.532,1257,1,52.1,0
5.532,1258,1,52.1,0
5.532,1259,1,52.1,0
5.552,1260,0,52.1,1
5.552,1261,0,52.1,1
5.552,1262,-1,52.1,0
5.552,1263,-2,52.1,0
5.552,1264,-1,52.1,0
5.552,1265,-1,52.1,0
5.572,1266,-1,52.1,0
5.572,1267,-1,52.1,0
5.572,1268,-1,52.1,0
5.572,1269,-1,52.1,0
5.572,1270,-1,52.1,0
5.602,1271,-2,52.1,0
5.602,1272,-2,52.1,0
5.602,1273,-2,52.1,0
5.602,1274,-2,52.1,0
5.602,1275,-2,52.1,0
5.613,1276,-2,52.1,0
5.613,1277,-1,52.1,0
5.613,1278,-1,52.1,0
5.613,1279,-1,52.1,0
5.613,1280,-1,52.1,0
5.644,1281,-2,52.1,0
5.644,1282,-2,52.1,0
5.644,1283,-2,52.1,0
5.644,1284,-1,52.1,0
5.644,1285,0,52.1,1
5.666,1286,0,52.1,1
5.666,1287,0,52.1,1
5.666,1288,1,52.1,0
5.666,1289,2,52.1,0
5.666,1290,3,52.1,0
5.666,1291,4,52.1,0
5.666,1292,5,52.1,0
5.682,1293,6,52.1,0
5.682,1294,9,52.1,0
5.682,1295,14,52.1,0
5.682,1296,19,52.1,0
5.682,1297,26,52.1,0
5.707,1298,32,52.1,0
5.707,1299,38,52.1,0
5.707,1300,43,52.1,0
5.707,1301,46,55.0,0
5.707,1302,48,55.0,0
5.724,1303,47,55.0,0
5.724,1304,44,55.0,0
5.724,1305,40,55.0,0
5.724,1306,34,55.0,0
5.724,1307,29,55.0,0
5.743,1308,23,55.0,0
5.743,1309,17,55.0,0
5.743,1310,12,55.0,0
5.743,1311,7,55.0,0
5.743,1312,3,55.0,0
5.743,1313,-1,55.0,0
5.764,1314,-4,55.0,0
5.764,1315,-7,55.0,0
5.764,1316,-10,55.0,0
5.764,1317,-12,55.0,0
5.785,1318,-15,55.0,0
5.785,1319,-17,55.0,0
5.785,1320,-18,55.0,0
5.785,1321,-20,55.0,0
5.804,1322,-22,55.0,0
5.804,1323,-25,55.0,0
5.804,1324,-30,55.0,0
5.804,1325,-39,55.0,0
5.822,1326,-53,55.0,0
5.822,1327,-69,55.0,0
5.822,1328,-84,55.0,0
5.822,1329,-87,55.0,0
5.845,1330,-66,55.0,0
5.845,1331,-19,55.0,0
5.845,1332,42,55.0,0
5.845,1333,115,55.0,0
5.876,1334,179,55.0,0
5.876,1335,234,55.0,0
5.876,1336,244,55.0,0
5.876,1337,234,55.0,0
5.893,1338,176,55.0,0
5.893,1339,106,55.0,0
5.893,1340,37,55.0,0
5.893,1341,-17,55.0,0
5.912,1342,-55,55.0,0
5.912,1343,-74,55.0,0
5.912,1344,-83,55.0,0
5.912,1345,-86,55.0,0
5.935,1346,-88,55.0,0
5.935,1347,-91,55.0,0
5.935,1348,-93,55.0,0
5.935,1349,-93,55.0,0
5.952,1350,-90,55.0,0
5.952,1351,-86,55.0,0
5.953,1352,-82,55.0,0
5.953,1353,-79,55.0,0
5.974,1354,-76,55.0,0
5.974,1355,-73,55.0,0
5.974,1356,-70,55.0,0
5.974,1357,-68,55.0,0
5.992,1358,-66,55.0,0
5.992,1359,-64,55.0,0
5.992,1360,-62,55.0,0
5.992,1361,-60,55.0,0
6.023,1362,-56,55.0,0
6.023,1363,-52,55.0,0
6.023,1364,-49,55.0,0
6.023,1365,-46,55.0,0
6.046,1366,-43,55.0,0
6.046,1367,-42,55.0,0
6.046,1368,-39,55.0,0
6.046,1369,-37,55.0,0
6.052,1370,-33,55.0,0
6.052,1371,-30,55.0,0
6.052,1372,-27,55.0,0
6.052,1373,-25,55.0,0
6.072,1374,-22,55.0,0
6.073,1375,-20,55.0,0
6.073,1376,-17,55.0,0
6.073,1377,-14,55.0,0
6.102,1378,-12,55.0,0
6.102,1379,-9,55.0,0
6.102,1380,-6,55.0,0
6.102,1381,-4,55.0,0
6.102,1382,-2,55.0,0
6.125,1383,-2,55.0,0
6.125,1384,-1,55.0,0
6.125,1385,0,55.0,1
6.125,1386,0,55.0,1
6.125,1387,0,55.0,1
6.125,1388,1,55.0,0
6.125,1389,1,55.0,0
6.142,1390,1,55.0,0
6.142,1391,0,55.0,1
6.142,1392,0,55.0,1
6.142,1393,-1,55.0,0
6.142,1394,-1,55.0,0
6.173,1395,-2,55.0,0
6.173,1396,-3,55.0,0
6.173,1397,-4,55.0,0
6.173,1398,-6,55.0,0
6.173,1399,-7,55.0,0
6.182,1400,-8,55.0,0
6.182,1401,-10,55.0,0
6.182,1402,-10,55.0,0
6.182,1403,-12,55.0,0
6.206,1404,-13,55.0,0
6.206,1405,-13,55.0,0
6.206,1406,-14,55.0,0
6.206,1407,-14,55.0,0
6.222,1408,-14,55.0,0
6.222,1409,-14,55.0,0
6.222,1410,-14,55.0,0
6.222,1411,-13,55.0,0
6.242,1412,-13,55.0,0
6.242,1413,-13,55.0,0
6.242,1414,-13,55.0,0
6.242,1415,-12,55.0,0
6.266,1416,-11,55.0,0
6.266,1417,-10,55.0,0
6.266,1418,-8,55.0,0
6.266,1419,-5,55.0,0
6.266,1420,-3,55.0,0
6.283,1421,-1,55.0,0
6.283,1422,0,55.0,1
6.283,1423,2,55.0,0
6.283,1424,4,55.0,0
6.283,1425,5,55.0,0
6.283,1426,7,55.0,0
6.283,1427,7,55.0,0
6.316,1428,8,55.0,0
6.316,1429,8,55.0,0
6.316,1430,8,55.0,0
6.316,1431,9,55.0,0
6.316,1432,9,55.0,0
6.316,1433,10,55.0,0
6.332,1434,10,55.0,0
6.332,1435,11,55.0,0
6.332,1436,11,55.0,0
6.332,1437,11,55.0,0
6.332,1438,10,55.0,0
6.352,1439,10,55.0,0
6.353,1440,9,55.0,0
6.353,1441,9,55.0,0
6.353,1442,9,55.0,0
6.353,1443,10,55.0,0
6.353,1444,10,55.0,0
6.373,1445,11,55.0,0
6.373,1446,10,55.0,0
6.373,1447,9,55.0,0
6.373,1448,10,55.0,0
6.373,1449,10,55.0,0
6.396,1450,11,55.0,0
6.396,1451,11,55.0,0
6.396,1452,10,55.0,0
6.396,1453,11,55.0,0
6.396,1454,11,55.0,0
6.413,1455,11,55.0,0
6.413,1456,9,55.0,0
6.413,1457,8,55.0,0
6.413,1458,9,55.0,0
6.413,1459,9,55.0,0
6.413,1460,10,55.0,0
6.433,1461,10,55.0,0
6.433,1462,9,55.0,0
6.433,1463,10,55.0,0
6.433,1464,10,55.0,0
6.433,1465,11,55.0,0
6.453,1466,11,55.0,0
6.453,1467,11,55.0,0
6.453,1468,12,55.0,0
6.453,1469,12,55.0,0
6.453,1470,13,55.0,0
6.473,1471,13,55.0,0
6.473,1472,13,55.0,0
6.473,1473,15,55.0,0
6.473,1474,15,55.0,0
6.473,1475,16,55.0,0
6.493,1476,15,55.0,0
6.493,1477,14,55.0,0
6.493,1478,15,55.0,0
6.493,1479,15,55.0,0
6.493,1480,16,55.0,0
6.515,1481,15,55.0,0
6.515,1482,15,55.0,0
6.515,1483,16,55.0,0
6.515,1484,16,55.0,0
6.515,1485,17,55.0,0
6.543,1486,16,55.0,0
6.543,1487,16,55.0,0
6.543,1488,17,55.0,0
6.543,1489,17,55.0,0
6.543,1490,18,55.0,0
6.566,1491,18,55.0,0
6.566,1492,17,55.0,0
6.566,1493,18,55.0,0
6.566,1494,19,55.0,0
6.566,1495,20,55.0,0
6.582,1496,19,55.0,0
6.583,1497,19,55.0,0
6.583,1498,19,55.0,0
6.583,1499,21,55.0,0
6.583,1500,22,55.0,0
6.603,1501,23,55.0,0
6.603,1502,24,55.0,0
6.603,1503,24,55.0,0
6.603,1504,26,55.0,0
6.603,1505,29,55.0,0
6.627,1506,34,55.0,0
6.627,1507,41,55.0,0
6.627,1508,47,57.6,0
6.627,1509,54,57.6,0
6.627,1510,58,57.6,0
6.642,1511,62,57.6,0
6.642,1512,63,57.6,0
6.642,1513,64,57.6,0
6.642,1514,62,57.6,0
6.642,1515,59,57.6,0
6.662,1516,54,57.6,0
6.663,1517,49,57.6,0
6.663,1518,43,57.6,0
6.663,1519,37,57.6,0
6.663,1520,32,57.6,0
6.687,1521,26,57.6,0
6.688,1522,21,57.6,0
6.688,1523,16,57.6,0
6.688,1524,11,57.6,0
6.688,1525,8,57.6,0
6.688,1526,4,57.6,0
6.702,1527,2,57.6,0
6.702,1528,0,57.6,1
6.702,1529,-1,57.6,0
6.702,1530,-3,57.6,0
6.702,1531,-4,57.6,0
6.725,1532,-6,57.6,0
6.725,1533,-8,57.6,0
6.725,1534,-11,57.6,0
6.725,1535,-18,57.6,0
6.745,1536,-30,57.6,0
6.745,1537,-45,57.6,0
6.745,1538,-61,57.6,0
6.745,1539,-67,57.6,0
6.772,1540,-54,57.6,0
6.772,1541,-11,57.6,0
6.772,1542,44,57.6,0
6.772,1543,115,57.6,0
6.772,1544,179,57.6,0
6.793,1545,234,57.6,0
6.793,1546,280,57.6,0
6.793,1547,299,57.6,0
6.793,1548,287,57.6,0
6.814,1549,256,57.6,0
6.814,1550,206,57.6,0
6.814,1551,165,57.6,0
6.814,1552,132,57.6,0
6.836,1553,105,57.6,0
6.836,1554,80,57.6,0
6.836,1555,57,57.6,0
6.836,1556,37,57.6,0
6.854,1557,21,57.6,0
6.854,1558,9,57.6,0
6.854,1559,0,57.6,1
6.854,1560,-8,57.6,0
6.854,1561,-15,57.6,0
6.874,1562,-22,57.6,0
6.874,1563,-26,57.6,0
6.874,1564,-30,57.6,0
6.874,1565,-33,57.6,0
6.892,1566,-35,57.6,0
6.892,1567,-37,57.6,0
6.892,1568,-38,57.6,0
6.892,1569,-39,57.6,0
6.916,1570,-39,57.6,0
6.916,1571,-39,57.6,0
6.916,1572,-39,57.6,0
6.916,1573,-38,57.6,0
6.933,1574,-37,57.6,0
6.933,1575,-37,57.6,0
6.933,1576,-36,57.6,0
6.933,1577,-34,57.6,0
6.955,1578,-32,57.6,0
6.955,1579,-29,57.6,0
6.955,1580,-28,57.6,0
6.955,1581,-26,57.6,0
6.974,1582,-22,57.6,0
6.974,1583,-20,57.6,0
6.974,1584,-17,57.6,0
6.974,1585,-15,57.6,0
7.003,1586,-14,57.6,0
7.003,1587,-10,57.6,0
7.003,1588,-8,57.6,0
7.003,1589,-5,57.6,0
7.003,1590,-4,57.6,0
7.024,1591,-3,57.6,0
7.024,1592,-2,57.6,0
7.024,1593,-2,57.6,0
7.024,1594,-2,57.6,0
7.024,1595,-1,57.6,0
7.044,1596,0,57.6,1
7.044,1597,0,57.6,1
7.044,1598,1,57.6,0
7.044,1599,1,57.6,0
7.044,1600,1,57.6,0
7.045,1601,2,57.6,0
7.045,1602,2,57.6,0
7.065,1603,2,57.6,0
7.065,1604,2,57.6,0
7.065,1605,1,57.6,0
7.065,1606,0,57.6,1
7.065,1607,0,57.6,1
7.065,1608,-2,57.6,0
7.085,1609,-3,57.6,0
7.085,1610,-5,57.6,0
7.085,1611,-6,57.6,0
7.085,1612,-8,57.6,0
7.085,1613,-9,57.6,0
7.106,1614,-10,57.6,0
7.106,1615,-11,57.6,0
7.106,1616,-12,57.6,0
7.106,1617,-13,57.6,0
7.123,1618,-13,57.6,0
7.123,1619,-13,57.6,0
7.123,1620,-13,57.6,0
7.123,1621,-13,57.6,0
7.142,1622,-13,57.6,0
7.142,1623,-13,57.6,0
7.142,1624,-12,57.6,0
7.142,1625,-11,57.6,0
7.162,1626,-10,57.6,0
7.162,1627,-9,57.6,0
7.162,1628,-7,57.6,0
7.162,1629,-6,57.6,0
7.162,1630,-3,57.6,0
7.183,1631,-1,57.6,0
7.183,1632,0,57.6,1
7.183,1633,2,57.6,0
7.183,1634,3,57.6,0
7.183,1635,5,57.6,0
7.183,1636,6,57.6,0
7.218,1637,7,57.6,0
7.218,1638,8,57.6,0
7.218,1639,9,57.6,0
7.218,1640,10,57.6,0
7.218,1641,10,57.6,0
7.218,1642,11,57.6,0
7.234,1643,11,57.6,0
7.234,1644,11,57.6,0
7.234,1645,10,57.6,0
7.234,1646,10,57.6,0
7.234,1647,9,57.6,0
7.252,1648,9,57.6,0
7.252,1649,8,57.6,0
7.252,1650,8,57.6,0
7.252,1651,7,57.6,0
7.252,1652,7,57.6,0
7.252,1653,7,57.6,0
7.252,1654,6,57.6,0
7.272,1655,5,57.6,0
7.272,1656,4,57.6,0
7.272,1657,4,57.6,0
7.272,1658,4,57.6,0
7.272,1659,3,57.6,0
7.272,1660,3,57.6,0
7.272,1661,2,57.6,0
7.292,1662,3,57.6,0
7.292,1663,3,57.6,0
7.292,1664,4,57.6,0
7.292,1665,4,57.6,0
7.292,1666,4,57.6,0
7.292,1667,3,57.6,0
7.312,1668,4,57.6,0
7.312,1669,4,57.6,0
7.312,1670,4,57.6,0
7.312,1671,3,57.6,0
7.312,1672,3,57.6,0
7.312,1673,4,57.6,0
7.312,1674,4,57.6,0
7.332,1675,4,57.6,0
7.332,1676,3,57.6,0
7.332,1677,4,57.6,0
7.332,1678,4,57.6,0
7.332,1679,4,57.6,0
7.332,1680,4,57.6,0
7.332,1681,3,57.6,0
7.363,1682,3,57.6,0
7.363,1683,3,57.6,0
7.363,1684,3,57.6,0
7.363,1685,3,57.6,0
7.363,1686,3,57.6,0
7.363,1687,3,57.6,0
7.392,1688,3,57.6,0
7.392,1689,4,57.6,0
7.392,1690,4,57.6,0
7.392,1691,4,57.6,0
7.392,1692,4,57.6,0
7.392,1693,4,57.6,0
7.392,1694,4,57.6,0
7.412,1695,4,57.6,0
7.412,1696,4,57.6,0
7.412,1697,5,57.6,0
7.412,1698,5,57.6,0
7.412,1699,5,57.6,0
7.412,1700,5,57.6,0
7.412,1701,4,57.6,0
7.450,1702,4,57.6,0
7.450,1703,4,57.6,0
7.450,1704,4,57.6,0
7.450,1705,4,57.6,0
7.450,1706,3,57.6,0
7.450,1707,3,57.6,0
7.472,1708,3,57.6,0
7.472,1709,3,57.6,0
7.472,1710,3,57.6,0
7.472,1711,3,57.6,0
7.472,1712,2,57.6,0
7.472,1713,2,57.6,0
7.472,1714,1,57.6,0
7.493,1715,1,57.6,0
7.493,1716,3,57.6,0
7.493,1717,5,57.6,0
7.493,1718,6,57.6,0
7.493,1719,8,57.6,0
7.493,1720,9,57.6,0
7.522,1721,10,57.6,0
7.522,1722,14,57.6,0
7.522,1723,20,57.6,0
7.522,1724,28,57.6,0
7.522,1725,35,57.6,0
7.543,1726,42,57.6,0
7.543,1727,47,59.5,0
7.543,1728,51,59.5,0
7.543,1729,54,59.5,0
7.543,1730,54,59.5,0
7.563,1731,52,59.5,0
7.563,1732,48,59.5,0
7.563,1733,43,59.5,0
7.563,1734,38,59.5,0
7.563,1735,32,59.5,0
7.582,1736,26,59.5,0
7.582,1737,20,59.5,0
7.582,1738,15,59.5,0
7.582,1739,9,59.5,0
7.582,1740,5,59.5,0
7.582,1741,1,59.5,0
7.603,1742,-2,59.5,0
7.603,1743,-6,59.5,0
7.603,1744,-10,59.5,0
7.603,1745,-12,59.5,0
7.622,1746,-15,59.5,0
7.622,1747,-17,59.5,0
7.622,1748,-19,59.5,0
7.622,1749,-20,59.5,0
7.645,1750,-22,59.5,0
7.645,1751,-26,59.5,0
7.645,1752,-34,59.5,0
7.645,1753,-46,59.5,0
7.665,1754,-64,59.5,0
7.665,1755,-82,59.5,0
7.665,1756,-92,59.5,0
7.665,1757,-84,59.5,0
7.685,1758,-44,59.5,0
7.685,1759,9,59.5,0
7.685,1760,81,59.5,0
7.685,1761,147,59.5,0
7.685,1762,206,59.5,0
7.712,1763,257,59.5,0
7.712,1764,292,59.5,0
7.712,1765,291,59.5,0
7.712,1766,255,59.5,0
7.736,1767,181,59.5,0
7.736,1768,95,59.5,0
7.736,1769,23,59.5,0
7.736,1770,-24,59.5,0
7.753,1771,-48,59.5,0
7.753,1772,-57,59.5,0
7.753,1773,-62,59.5,0
7.753,1774,-68,59.5,0
7.773,1775,-75,59.5,0
7.773,1776,-82,59.5,0
7.773,1777,-86,59.5,0
7.773,1778,-88,59.5,0
7.793,1779,-87,59.5,0
7.793,1780,-87,59.5,0
7.793,1781,-85,59.5,0
7.793,1782,-83,59.5,0
7.813,1783,-82,59.5,0
7.813,1784,-81,59.5,0
7.813,1785,-79,59.5,0
7.813,1786,-77,59.5,0
7.832,1787,-75,59.5,0
7.832,1788,-74,59.5,0
7.832,1789,-72,59.5,0
7.832,1790,-67,59.5,0
7.856,1791,-66,59.5,0
7.856,1792,-61,59.5,0
7.856,1793,-59,59.5,0
7.856,1794,-56,59.5,0
7.875,1795,-50,59.5,0
7.875,1796,-48,59.5,0
7.875,1797,-43,59.5,0
7.875,1798,-42,59.5,0
7.896,1799,-40,59.5,0
7.896,1800,-36,59.5,0
7.896,1801,-34,59.5,0
7.896,1802,-30,59.5,0
7.915,1803,-28,59.5,0
7.915,1804,-27,59.5,0
7.915,1805,-25,59.5,0
7.915,1806,-22,59.5,0
7.942,1807,-20,59.5,0
7.942,1808,-17,59.5,0
7.942,1809,-16,59.5,0
7.942,1810,-14,59.5,0
7.963,1811,-13,59.5,0
7.963,1812,-12,59.5,0
7.963,1813,-10,59.5,0
7.963,1814,-9,59.5,0
7.963,1815,-8,59.5,0
7.985,1816,-8,59.5,0
7.985,1817,-7,59.5,0
7.985,1818,-7,59.5,0
7.985,1819,-7,59.5,0
7.985,1820,-9,59.5,0
8.005,1821,-11,59.5,0
8.005,1822,-12,59.5,0
8.005,1823,-14,59.5,0
8.005,1824,-15,59.5,0
8.022,1825,-17,59.5,0
8.022,1826,-18,59.5,0
8.022,1827,-20,59.5,0
8.022,1828,-21,59.5,0
8.043,1829,-23,59.5,0
8.043,1830,-24,59.5,0
8.043,1831,-24,59.5,0
8.043,1832,-25,59.5,0
8.062,1833,-26,59.5,0
8.062,1834,-26,59.5,0
8.062,1835,-26,59.5,0
8.062,1836,-26,59.5,0
8.082,1837,-25,59.5,0
8.082,1838,-24,59.5,0
8.082,1839,-23,59.5,0
8.082,1840,-22,59.5,0
8.102,1841,-21,59.5,0
8.102,1842,-17,59.5,0
8.102,1843,-16,59.5,0
8.102,1844,-13,59.5,0
8.122,1845,-12,59.5,0
8.122,1846,-11,59.5,0
8.122,1847,-10,59.5,0
8.122,1848,-8,59.5,0
8.142,1849,-8,59.5,0
8.142,1850,-7,59.5,0
8.142,1851,-6,59.5,0
8.142,1852,-6,59.5,0
8.142,1853,-5,59.5,0
8.175,1854,-4,59.5,0
8.175,1855,0,59.5,1
8.175,1856,-1,59.5,0
8.175,1857,1,59.5,0
8.175,1858,0,59.5,1
8.175,1859,-1,59.5,0
8.202,1860,-3,59.5,0
8.202,1861,-4,59.5,0
